box_id,symbol,stem,split,image_path,preview_path,cut_global,cut_time,bar_b0,bar_b1,width_bars,yolo_xc,yolo_yc,yolo_w,yolo_h,box_height_pct,box_right_frac,win_mode,box_index,n_boxes_on_image,spread_chg8,fast_spread,full_spread,ma_spread_pct,in_sample,owner_side,owner_note
CFX_USDT_SWAP_011130__b0,CFX_USDT_SWAP,CFX_USDT_SWAP_011130,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/CFX_USDT_SWAP_011130.png,previews/CFX_USDT_SWAP_011130__b0.jpg,10959,2025-09-24 18:45:00+00:00,14,28,15,0.113005,0.170251,0.066263,0.083971,0.009151,0.1425,end_incl,0,1,,,,,0,short,
ENJ_USDT_SWAP_028891__b0,ENJ_USDT_SWAP,ENJ_USDT_SWAP_028891,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ENJ_USDT_SWAP_028891.png,previews/ENJ_USDT_SWAP_028891__b0.jpg,28814,2026-03-30 18:45:00+00:00,109,122,14,0.577512,0.531895,0.06308,0.148218,0.016435,0.6125,end_incl,0,1,,,,,0,short,
FLOW_USDT_SWAP_012530__b0,FLOW_USDT_SWAP,FLOW_USDT_SWAP_012530,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/FLOW_USDT_SWAP_012530.png,previews/FLOW_USDT_SWAP_012530__b0.jpg,12393,2025-10-10 17:45:00+00:00,51,62,12,0.287247,0.118024,0.057257,0.084834,0.069355,0.3125,end_incl,0,1,,,,,0,short,
MEW_USDT_SWAP_012930__b0,MEW_USDT_SWAP,MEW_USDT_SWAP_012930,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/MEW_USDT_SWAP_012930.png,previews/MEW_USDT_SWAP_012930__b0.jpg,12860,2025-10-15 15:30:00+00:00,121,129,9,0.627542,0.397749,0.039153,0.150094,0.018592,0.6475,end_incl,0,1,,,,,0,short,
okx_APE_USDT_SWAP_011260__b0,APE_USDT_SWAP,okx_APE_USDT_SWAP_011260,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_APE_USDT_SWAP_011260.png,previews/okx_APE_USDT_SWAP_011260__b0.jpg,11274,2025-09-28 01:15:00+00:00,1,14,14,0.046094,0.508086,0.067187,0.075472,0.005244,0.0725,start,0,2,,,,,0,short,
okx_ARB_USDT_SWAP_010560__b0,ARB_USDT_SWAP,okx_ARB_USDT_SWAP_010560,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ARB_USDT_SWAP_010560.png,previews/okx_ARB_USDT_SWAP_010560__b0.jpg,10639,2025-09-21 10:30:00+00:00,66,79,14,0.367361,0.134526,0.063139,0.068422,0.013636,0.3975,start,0,1,,,,,0,short,
okx_FOGO_USDT_SWAP_004060__b0,FOGO_USDT_SWAP,okx_FOGO_USDT_SWAP_004060,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_FOGO_USDT_SWAP_004060.png,previews/okx_FOGO_USDT_SWAP_004060__b0.jpg,4143,2026-02-22 19:30:00+00:00,73,83,11,0.39219,0.543212,0.05041,0.080908,0.016072,0.4175,start,0,1,,,,,0,short,
okx_STX_USDT_SWAP_024560__b0,STX_USDT_SWAP,okx_STX_USDT_SWAP_024560,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_STX_USDT_SWAP_024560.png,previews/okx_STX_USDT_SWAP_024560__b0.jpg,24653,2026-02-15 12:45:00+00:00,83,93,11,0.442107,0.37242,0.048942,0.155722,0.014631,0.4675,start,0,1,,,,,0,short,
0G_USDT_SWAP_011454__b0,0G_USDT_SWAP,0G_USDT_SWAP_011454,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/0G_USDT_SWAP_011454.png,previews/0G_USDT_SWAP_011454__b0.jpg,11382,2026-01-19 00:00:00+00:00,120,127,8,0.620486,0.176632,0.034397,0.110649,0.022627,0.6375,end_incl,0,1,,,,,0,short,
AERO_USDT_SWAP_013130__b0,AERO_USDT_SWAP,AERO_USDT_SWAP_013130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/AERO_USDT_SWAP_013130.png,previews/AERO_USDT_SWAP_013130__b0.jpg,13090,2025-11-16 14:45:00+00:00,144,159,16,0.75681,0.417669,0.070265,0.150035,0.025447,0.7975,end_incl,0,1,,,,,0,short,
AIXBT_USDT_SWAP_003330__b0,AIXBT_USDT_SWAP,AIXBT_USDT_SWAP_003330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/AIXBT_USDT_SWAP_003330.png,previews/AIXBT_USDT_SWAP_003330__b0.jpg,3277,2025-07-07 16:45:00+00:00,135,146,12,0.702042,0.370544,0.055467,0.144465,0.020271,0.7325,end_incl,0,1,,,,,0,short,
BLUR_USDT_SWAP_004930__b0,BLUR_USDT_SWAP,BLUR_USDT_SWAP_004930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BLUR_USDT_SWAP_004930.png,previews/BLUR_USDT_SWAP_004930__b0.jpg,4794,2025-07-23 13:00:00+00:00,56,63,8,0.303982,0.23546,0.035891,0.114447,0.019711,0.3175,end_incl,0,1,,,,,0,short,
BONK_USDT_SWAP_007930__b0,BONK_USDT_SWAP,BONK_USDT_SWAP_007930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BONK_USDT_SWAP_007930.png,previews/BONK_USDT_SWAP_007930__b0.jpg,7840,2025-08-24 06:30:00+00:00,101,109,9,0.526736,0.368976,0.039119,0.103303,0.010001,0.5475,end_incl,0,1,,,,,0,short,
ETH_USDT_SWAP_028693__b0,ETH_USDT_SWAP,ETH_USDT_SWAP_028693,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ETH_USDT_SWAP_028693.png,previews/ETH_USDT_SWAP_028693__b0.jpg,28568,2026-03-26 02:45:00+00:00,61,74,14,0.343156,0.231402,0.066792,0.088949,0.007898,0.3725,end_incl,0,2,,,,,0,short,
ETH_USDT_SWAP_028693__b1,ETH_USDT_SWAP,ETH_USDT_SWAP_028693,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ETH_USDT_SWAP_028693.png,previews/ETH_USDT_SWAP_028693__b1.jpg,28580,2026-03-26 05:45:00+00:00,71,86,16,0.395378,0.298725,0.073895,0.160362,0.014325,0.4325,end_incl,1,2,,,,,0,short,
GAS_USDT_SWAP_012530__b0,GAS_USDT_SWAP,GAS_USDT_SWAP_012530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/GAS_USDT_SWAP_012530.png,previews/GAS_USDT_SWAP_012530__b0.jpg,12389,2025-10-10 16:45:00+00:00,49,58,10,0.274888,0.112337,0.044567,0.075134,0.042314,0.2925,end_incl,0,1,,,,,0,short,
H_USDT_SWAP_008730__b0,H_USDT_SWAP,H_USDT_SWAP_008730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/H_USDT_SWAP_008730.png,previews/H_USDT_SWAP_008730__b0.jpg,8626,2025-10-01 02:30:00+00:00,83,95,13,0.447256,0.468269,0.06,0.148176,0.043269,0.4775,end_incl,0,1,,,,,0,short,
ICP_USDT_SWAP_010530__b0,ICP_USDT_SWAP,ICP_USDT_SWAP_010530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ICP_USDT_SWAP_010530.png,previews/ICP_USDT_SWAP_010530__b0.jpg,10444,2025-09-19 10:15:00+00:00,104,113,10,0.545972,0.378049,0.045679,0.185741,0.013483,0.5675,end_incl,0,1,,,,,0,short,
NOT_USDT_SWAP_004930__b0,NOT_USDT_SWAP,NOT_USDT_SWAP_004930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/NOT_USDT_SWAP_004930.png,previews/NOT_USDT_SWAP_004930__b0.jpg,4741,2025-07-23 02:00:00+00:00,3,10,8,0.040241,0.172608,0.034803,0.097561,0.024541,0.0525,end_incl,0,1,,,,,0,short,
PEPE_USDT_SWAP_014730__b0,PEPE_USDT_SWAP,PEPE_USDT_SWAP_014730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PEPE_USDT_SWAP_014730.png,previews/PEPE_USDT_SWAP_014730__b0.jpg,14683,2025-11-02 14:30:00+00:00,145,152,8,0.740883,0.295466,0.036419,0.102492,0.007018,0.7625,end_incl,0,1,,,,,0,short,
PLUME_USDT_SWAP_007330__b0,PLUME_USDT_SWAP,PLUME_USDT_SWAP_007330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PLUME_USDT_SWAP_007330.png,previews/PLUME_USDT_SWAP_007330__b0.jpg,7239,2025-08-18 02:45:00+00:00,100,108,9,0.523133,0.693246,0.041329,0.091932,0.029033,0.5425,end_incl,0,1,,,,,0,short,
PROVE_USDT_SWAP_001730__b0,PROVE_USDT_SWAP,PROVE_USDT_SWAP_001730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PROVE_USDT_SWAP_001730.png,previews/PROVE_USDT_SWAP_001730__b0.jpg,1592,2025-11-03 01:30:00+00:00,50,61,12,0.283543,0.195874,0.057334,0.124993,0.025836,0.3075,end_incl,0,1,,,,,0,short,
SUSHI_USDT_SWAP_010930__b0,SUSHI_USDT_SWAP,SUSHI_USDT_SWAP_010930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SUSHI_USDT_SWAP_010930.png,previews/SUSHI_USDT_SWAP_010930__b0.jpg,10873,2025-09-24 23:45:00+00:00,124,142,19,0.665607,0.258912,0.091358,0.108818,0.010049,0.7125,end_incl,0,1,,,,,0,short,
okx_BAND_USDT_SWAP_028260__b0,BAND_USDT_SWAP,okx_BAND_USDT_SWAP_028260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_BAND_USDT_SWAP_028260.png,previews/okx_BAND_USDT_SWAP_028260__b0.jpg,28374,2026-03-26 03:45:00+00:00,100,114,15,0.538305,0.245627,0.067935,0.048048,0.003588,0.5725,start,0,1,,,,,0,short,
okx_HMSTR_USDT_SWAP_008460__b0,HMSTR_USDT_SWAP,okx_HMSTR_USDT_SWAP_008460,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_HMSTR_USDT_SWAP_008460.png,previews/okx_HMSTR_USDT_SWAP_008460__b0.jpg,8576,2025-08-31 23:45:00+00:00,103,116,14,0.549713,0.259342,0.066729,0.094419,0.011378,0.5825,start,0,1,,,,,0,short,
okx_LIT_USDT_SWAP_011760__b0,LIT_USDT_SWAP,okx_LIT_USDT_SWAP_011760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LIT_USDT_SWAP_011760.png,previews/okx_LIT_USDT_SWAP_011760__b0.jpg,11915,2026-04-27 06:15:00+00:00,144,155,12,0.748748,0.306888,0.053751,0.146548,0.017336,0.7775,start,0,1,,,,,0,short,
okx_LTC_USDT_SWAP_007160__b0,LTC_USDT_SWAP,okx_LTC_USDT_SWAP_007160,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_LTC_USDT_SWAP_007160.png,previews/okx_LTC_USDT_SWAP_007160__b0.jpg,7234,2025-08-18 01:00:00+00:00,66,74,9,0.355643,0.262664,0.041329,0.116323,0.01091,0.3725,start,0,1,,,,,0,short,
okx_MORPHO_USDT_SWAP_009760__b0,MORPHO_USDT_SWAP,okx_MORPHO_USDT_SWAP_009760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_MORPHO_USDT_SWAP_009760.png,previews/okx_MORPHO_USDT_SWAP_009760__b0.jpg,9789,2025-09-13 15:45:00+00:00,21,29,9,0.133027,0.176717,0.042724,0.132328,0.016104,0.1475,start,0,1,,,,,0,short,
okx_ONDO_USDT_SWAP_008660__b0,ONDO_USDT_SWAP,okx_ONDO_USDT_SWAP_008660,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_ONDO_USDT_SWAP_008660.png,previews/okx_ONDO_USDT_SWAP_008660__b0.jpg,8672,2025-08-31 23:30:00+00:00,0,12,13,0.036328,0.455526,0.066406,0.045822,0.005453,0.0625,start,0,1,,,,,0,short,
okx_QTUM_USDT_SWAP_010160__b0,QTUM_USDT_SWAP,okx_QTUM_USDT_SWAP_010160,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_QTUM_USDT_SWAP_010160.png,previews/okx_QTUM_USDT_SWAP_010160__b0.jpg,10314,2025-09-19 03:30:00+00:00,146,154,9,0.748437,0.257412,0.042188,0.140162,0.009572,0.7725,start,0,1,,,,,0,short,
okx_SHIB_USDT_SWAP_008860__b0,SHIB_USDT_SWAP,okx_SHIB_USDT_SWAP_008860,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_SHIB_USDT_SWAP_008860.png,previews/okx_SHIB_USDT_SWAP_008860__b0.jpg,8973,2025-09-04 03:00:00+00:00,106,113,8,0.550329,0.27791,0.035723,0.131304,0.00898,0.5675,start,0,1,,,,,0,short,
okx_YFI_USDT_SWAP_025760__b0,YFI_USDT_SWAP,okx_YFI_USDT_SWAP_025760,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_YFI_USDT_SWAP_025760.png,previews/okx_YFI_USDT_SWAP_025760__b0.jpg,25811,2026-02-27 14:45:00+00:00,43,51,9,0.240174,0.209475,0.039827,0.111993,0.015329,0.2575,start,0,1,,,,,0,short,
DOOD_USDT_SWAP_013530__b0,DOOD_USDT_SWAP,DOOD_USDT_SWAP_013530,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/DOOD_USDT_SWAP_013530.png,previews/DOOD_USDT_SWAP_013530__b0.jpg,13347,2025-10-20 15:45:00+00:00,0,16,17,0.04731,0.121013,0.079394,0.118199,0.028814,0.0825,end_incl,0,1,,,,,0,short,
DYDX_USDT_SWAP_012530__b0,DYDX_USDT_SWAP,DYDX_USDT_SWAP_012530,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/DYDX_USDT_SWAP_012530.png,previews/DYDX_USDT_SWAP_012530__b0.jpg,12388,2025-10-10 16:00:00+00:00,49,57,9,0.270811,0.104128,0.043504,0.103189,0.110239,0.2875,end_incl,0,1,,,,,0,short,
MEW_USDT_SWAP_024086__b0,MEW_USDT_SWAP,MEW_USDT_SWAP_024086,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/MEW_USDT_SWAP_024086.png,previews/MEW_USDT_SWAP_024086__b0.jpg,24000,2026-02-08 16:30:00+00:00,105,113,9,0.545348,0.369912,0.037529,0.071397,0.008158,0.5675,end_incl,0,1,,,,,0,short,
ZAMA_USDT_SWAP_002330__b0,ZAMA_USDT_SWAP,ZAMA_USDT_SWAP_002330,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/ZAMA_USDT_SWAP_002330.png,previews/ZAMA_USDT_SWAP_002330__b0.jpg,2295,2026-02-02 12:15:00+00:00,156,164,9,0.800469,0.287992,0.039153,0.118199,0.056453,0.8225,end_incl,0,1,,,,,0,short,
okx_APE_USDT_SWAP_018660__b0,APE_USDT_SWAP,okx_APE_USDT_SWAP_018660,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_APE_USDT_SWAP_018660.png,previews/okx_APE_USDT_SWAP_018660__b0.jpg,18693,2025-12-14 08:00:00+00:00,23,33,11,0.146875,0.133423,0.051562,0.072776,0.010882,0.1675,start,0,2,,,,,0,short,
okx_APE_USDT_SWAP_018660__b1,APE_USDT_SWAP,okx_APE_USDT_SWAP_018660,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_APE_USDT_SWAP_018660.png,previews/okx_APE_USDT_SWAP_018660__b1.jpg,18818,2025-12-15 15:15:00+00:00,149,158,10,0.765122,0.380863,0.044591,0.101313,0.015732,0.7925,start,1,2,,,,,0,short,
okx_ARB_USDT_SWAP_015860__b0,ARB_USDT_SWAP,okx_ARB_USDT_SWAP_015860,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ARB_USDT_SWAP_015860.png,previews/okx_ARB_USDT_SWAP_015860__b0.jpg,16024,2025-11-16 12:45:00+00:00,155,164,10,0.796119,0.322702,0.045679,0.116323,0.011976,0.8225,start,0,1,,,,,0,short,
okx_CHZ_USDT_SWAP_014160__b0,CHZ_USDT_SWAP,okx_CHZ_USDT_SWAP_014160,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_CHZ_USDT_SWAP_014160.png,previews/okx_CHZ_USDT_SWAP_014160__b0.jpg,14227,2025-10-28 19:45:00+00:00,54,67,14,0.308046,0.290866,0.067848,0.067428,0.005769,0.3375,start,0,1,,,,,0,short,
okx_ENS_USDT_SWAP_020160__b0,ENS_USDT_SWAP,okx_ENS_USDT_SWAP_020160,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_ENS_USDT_SWAP_020160.png,previews/okx_ENS_USDT_SWAP_020160__b0.jpg,20261,2025-12-31 16:30:00+00:00,95,101,7,0.492136,0.374296,0.03154,0.080675,0.005554,0.5075,start,0,1,,,,,0,short,
okx_JTO_USDT_SWAP_007260__b0,JTO_USDT_SWAP,okx_JTO_USDT_SWAP_007260,val,datasets/_deprecated_pretip/dense_owner_v11/images/val/okx_JTO_USDT_SWAP_007260.png,previews/okx_JTO_USDT_SWAP_007260__b0.jpg,7336,2025-08-18 01:30:00+00:00,56,76,21,0.335752,0.268918,0.09708,0.173599,0.017662,0.3825,start,0,1,,,,,0,short,
0G_USDT_SWAP_015254__b0,0G_USDT_SWAP,0G_USDT_SWAP_015254,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/0G_USDT_SWAP_015254.png,previews/0G_USDT_SWAP_015254__b0.jpg,15174,2026-02-27 12:00:00+00:00,111,119,9,0.576033,0.339238,0.038539,0.123203,0.018545,0.5975,end_incl,0,1,,,,,0,short,
BONK_USDT_SWAP_028494__b0,BONK_USDT_SWAP,BONK_USDT_SWAP_028494,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/BONK_USDT_SWAP_028494.png,previews/BONK_USDT_SWAP_028494__b0.jpg,28371,2026-03-26 03:15:00+00:00,60,76,17,0.344665,0.332719,0.078454,0.165533,0.017798,0.3825,end_incl,0,1,,,,,0,short,
COAI_USDT_SWAP_013030__b0,COAI_USDT_SWAP,COAI_USDT_SWAP_013030,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/COAI_USDT_SWAP_013030.png,previews/COAI_USDT_SWAP_013030__b0.jpg,12951,2026-02-27 12:15:00+00:00,113,120,8,0.585254,0.388825,0.035114,0.09329,0.010849,0.6025,end_incl,0,1,,,,,0,short,
CRV_USDT_SWAP_002330__b0,CRV_USDT_SWAP,CRV_USDT_SWAP_002330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/CRV_USDT_SWAP_002330.png,previews/CRV_USDT_SWAP_002330__b0.jpg,2208,2025-06-25 15:00:00+00:00,71,77,7,0.375764,0.214822,0.029365,0.170732,0.03238,0.3875,end_incl,0,1,,,,,0,short,
ENA_USDT_SWAP_006330__b0,ENA_USDT_SWAP,ENA_USDT_SWAP_006330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ENA_USDT_SWAP_006330.png,previews/ENA_USDT_SWAP_006330__b0.jpg,6183,2025-11-20 17:15:00+00:00,44,52,9,0.244709,0.161351,0.039153,0.108818,0.027943,0.2625,end_incl,0,1,,,,,0,short,
ICP_USDT_SWAP_030187__b0,ICP_USDT_SWAP,ICP_USDT_SWAP_030187,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ICP_USDT_SWAP_030187.png,previews/ICP_USDT_SWAP_030187__b0.jpg,30091,2026-04-12 02:00:00+00:00,95,103,9,0.496915,0.267465,0.039318,0.12108,0.00902,0.5175,end_incl,0,1,,,,,0,short,
LIGHT_USDT_SWAP_002904__b0,LIGHT_USDT_SWAP,LIGHT_USDT_SWAP_002904,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LIGHT_USDT_SWAP_002904.png,previews/LIGHT_USDT_SWAP_002904__b0.jpg,2803,2026-01-14 12:45:00+00:00,90,98,9,0.47256,0.350844,0.042416,0.135084,0.017741,0.4925,end_incl,0,1,,,,,0,short,
LQTY_USDT_SWAP_006130__b1,LQTY_USDT_SWAP,LQTY_USDT_SWAP_006130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/LQTY_USDT_SWAP_006130.png,previews/LQTY_USDT_SWAP_006130__b1.jpg,6041,2025-08-05 14:30:00+00:00,101,110,10,0.530549,0.412919,0.043071,0.126613,0.015093,0.5525,end_incl,1,2,,,,,0,short,
MORPHO_USDT_SWAP_008130__b0,MORPHO_USDT_SWAP,MORPHO_USDT_SWAP_008130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MORPHO_USDT_SWAP_008130.png,previews/MORPHO_USDT_SWAP_008130__b0.jpg,7984,2025-08-25 20:30:00+00:00,42,53,12,0.244165,0.301126,0.051117,0.21576,0.030628,0.2675,end_incl,0,1,,,,,0,short,
MUBARAK_USDT_SWAP_014130__b0,MUBARAK_USDT_SWAP,MUBARAK_USDT_SWAP_014130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/MUBARAK_USDT_SWAP_014130.png,previews/MUBARAK_USDT_SWAP_014130__b0.jpg,13990,2025-10-27 10:00:00+00:00,48,59,12,0.275123,0.277216,0.053732,0.125053,0.021085,0.2975,end_incl,0,1,,,,,0,short,
PNUT_USDT_SWAP_025084__b0,PNUT_USDT_SWAP,PNUT_USDT_SWAP_025084,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/PNUT_USDT_SWAP_025084.png,previews/PNUT_USDT_SWAP_025084__b0.jpg,24943,2026-02-18 12:45:00+00:00,47,58,12,0.266562,0.171325,0.052929,0.095628,0.010282,0.2925,end_incl,0,1,,,,,0,short,
RVN_USDT_SWAP_008930__b0,RVN_USDT_SWAP,RVN_USDT_SWAP_008930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/RVN_USDT_SWAP_008930.png,previews/RVN_USDT_SWAP_008930__b0.jpg,8875,2025-09-04 04:00:00+00:00,134,144,11,0.694674,0.349182,0.048189,0.121357,0.00834,0.7225,end_incl,0,1,,,,,0,short,
SAHARA_USDT_SWAP_009730__b0,SAHARA_USDT_SWAP,SAHARA_USDT_SWAP_009730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SAHARA_USDT_SWAP_009730.png,previews/SAHARA_USDT_SWAP_009730__b0.jpg,9558,2025-10-04 02:00:00+00:00,16,27,12,0.115444,0.18373,0.05279,0.15986,0.01332,0.1375,end_incl,0,1,,,,,0,short,
SNX_USDT_SWAP_006930__b0,SNX_USDT_SWAP,SNX_USDT_SWAP_006930,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SNX_USDT_SWAP_006930.png,previews/SNX_USDT_SWAP_006930__b0.jpg,6894,2025-08-14 12:45:00+00:00,144,163,20,0.765121,0.301523,0.091516,0.198457,0.030584,0.8175,end_incl,0,1,,,,,0,short,
SPX_USDT_SWAP_006730__b0,SPX_USDT_SWAP,SPX_USDT_SWAP_006730,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/SPX_USDT_SWAP_006730.png,previews/SPX_USDT_SWAP_006730__b0.jpg,6712,2025-09-25 03:00:00+00:00,168,181,14,0.870075,0.373358,0.06308,0.146341,0.015883,0.9075,end_incl,0,1,,,,,0,short,
TAO_USDT_SWAP_023282__b0,TAO_USDT_SWAP,TAO_USDT_SWAP_023282,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TAO_USDT_SWAP_023282.png,previews/TAO_USDT_SWAP_023282__b0.jpg,23197,2026-01-31 08:45:00+00:00,100,114,15,0.536736,0.255358,0.067131,0.097547,0.024584,0.5725,end_incl,0,1,,,,,0,short,
THETA_USDT_SWAP_011530__b0,THETA_USDT_SWAP,THETA_USDT_SWAP_011530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/THETA_USDT_SWAP_011530.png,previews/THETA_USDT_SWAP_011530__b0.jpg,11389,2025-09-30 08:45:00+00:00,45,58,14,0.263357,0.600721,0.065994,0.045281,0.005382,0.2925,end_incl,0,1,,,,,0,short,
TRUMP_USDT_SWAP_031985__b0,TRUMP_USDT_SWAP,TRUMP_USDT_SWAP_031985,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/TRUMP_USDT_SWAP_031985.png,previews/TRUMP_USDT_SWAP_031985__b0.jpg,31934,2026-05-01 07:15:00+00:00,136,148,13,0.710248,0.371642,0.058712,0.099644,0.010745,0.7425,end_incl,0,1,,,,,0,short,
UMA_USDT_SWAP_007330__b0,UMA_USDT_SWAP,UMA_USDT_SWAP_007330,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/UMA_USDT_SWAP_007330.png,previews/UMA_USDT_SWAP_007330__b0.jpg,7227,2025-08-18 00:30:00+00:00,79,96,18,0.440671,0.298174,0.084015,0.183512,0.015879,0.4825,end_incl,0,1,,,,,0,short,
WCT_USDT_SWAP_000530__b0,WCT_USDT_SWAP,WCT_USDT_SWAP_000530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/WCT_USDT_SWAP_000530.png,previews/WCT_USDT_SWAP_000530__b0.jpg,507,2025-06-09 00:30:00+00:00,165,176,12,0.851586,0.457786,0.05438,0.150094,0.02454,0.8825,end_incl,0,1,,,,,0,short,
WOO_USDT_SWAP_004130__b0,WOO_USDT_SWAP,WOO_USDT_SWAP_004130,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/WOO_USDT_SWAP_004130.png,previews/WOO_USDT_SWAP_004130__b0.jpg,3944,2025-07-14 19:45:00+00:00,3,13,11,0.048065,0.323283,0.047579,0.190955,0.026859,0.0675,end_incl,0,1,,,,,0,short,
ZRO_USDT_SWAP_012530__b0,ZRO_USDT_SWAP,ZRO_USDT_SWAP_012530,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/ZRO_USDT_SWAP_012530.png,previews/ZRO_USDT_SWAP_012530__b0.jpg,12480,2025-10-10 16:00:00+00:00,141,149,9,0.722706,0.165103,0.040241,0.078799,0.061801,0.7475,end_incl,0,1,,,,,0,short,
okx_ASTER_USDT_SWAP_000460__b0,ASTER_USDT_SWAP,okx_ASTER_USDT_SWAP_000460,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_ASTER_USDT_SWAP_000460.png,previews/okx_ASTER_USDT_SWAP_000460__b0.jpg,547,2025-09-27 21:45:00+00:00,78,87,10,0.416739,0.358054,0.044135,0.138279,0.035449,0.4375,start,0,1,,,,,0,short,
okx_BARD_USDT_SWAP_008360__b0,BARD_USDT_SWAP,okx_BARD_USDT_SWAP_008360,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_BARD_USDT_SWAP_008360.png,previews/okx_BARD_USDT_SWAP_008360__b0.jpg,8459,2025-12-15 14:45:00+00:00,86,99,14,0.465234,0.493261,0.066406,0.09973,0.009279,0.4975,start,0,1,,,,,0,short,
okx_FIL_USDT_SWAP_011260__b0,FIL_USDT_SWAP,okx_FIL_USDT_SWAP_011260,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_FIL_USDT_SWAP_011260.png,previews/okx_FIL_USDT_SWAP_011260__b0.jpg,11277,2025-09-28 02:30:00+00:00,4,17,14,0.060547,0.460243,0.066406,0.119946,0.008307,0.0875,start,0,2,,,,,0,short,
okx_GMT_USDT_SWAP_004660__b0,GMT_USDT_SWAP,okx_GMT_USDT_SWAP_004660,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_GMT_USDT_SWAP_004660.png,previews/okx_GMT_USDT_SWAP_004660__b0.jpg,4780,2025-07-23 10:45:00+00:00,112,120,9,0.580173,0.19598,0.039811,0.090452,0.020003,0.6025,start,0,1,,,,,0,short,
okx_GMX_USDT_SWAP_009860__b0,GMX_USDT_SWAP,okx_GMX_USDT_SWAP_009860,train,datasets/_deprecated_pretip/dense_owner_v11/images/train/okx_GMX_USDT_SWAP_009860.png,previews/okx_GMX_USDT_SWAP_009860__b0.jpg,9871,2025-09-14 11:30:00+00:00,0,11,12,0.033984,0.212264,0.061719,0.114555,0.0078,0.0575,start,0,1,,,,,0,short,
